Image Processing	ECE	14	35	Below Average Demand
Image and Gender	AHI	25	51	Below Average Demand
Image and Gender	AMS	5	45	No Demand
Image and Gender	WS	5	62	No Demand
Image and Text	ART	17	21	Above Average Demand
Images in Culture	ENG	5	50	No Demand
Images of Women and Men	WS	24	23	High Demand
Imgratn Law-Patriot Act	LAW	6	30	No Demand
Immigration & Human Rights Cl.	LAW	6	11	Below Average Demand
Immigration Law Practice	LAW	12	26	Below Average Demand
Immigration Law	LAW	42	73	Below Average Demand
Immigration and Film	DMS	27	78	Below Average Demand
Immunological Techniques	ORB	0	5	No Demand
Immunology for NMT 1	NMD	11	53	No Demand
Immunology for NMT 2	NMD	9	45	No Demand
Immunology of Cytokines	MIC	1	4	No Demand
Immunology of Tumors	MT	5	23	No Demand
Immunology/ID Therapeutic	PHM	124	173	Average Demand
Immunotoxicology	PMY	1	24	No Demand
Impact On Society	EAS	202	454	Below Average Demand
Imperialism and Decol	HIS	10	23	Below Average Demand
Impl of Hist of Math for Tchng	LAI	11	29	Below Average Demand
Implant Dent Journal Club	CLD	14	3	High Demand
Implant Dent Sr Elective	RPR	8	3	High Demand
Implant Dent Tutorial	CLD	5	3	High Demand
Implant Dentistry 1	RDN	88	115	Above Average Demand
Implant Dentistry II	RDN	92	259	Below Average Demand
Implant Dentistry Selectiv	CLD	6	2	High Demand
Implant Dentistry Seminar	RDN	18	4	High Demand
Implant Dentistry	CLD	81	129	Average Demand
Implant Dentistry	RDN	10	3	High Demand
Implant Dentistry	RPR	6	20	No Demand
Impresnsm & Postimpresnsm	AHI	22	43	Below Average Demand
Improvisation for Storytellers	TH	18	18	High Demand
Improvisation	THD	0	213	No Demand
Imprvg Elem Math Instr	LAI	19	36	Below Average Demand
Imprvg Elem Science Instr	LAI	16	25	Average Demand
Imprvg Ins Early Child Ed	LAI	13	21	Average Demand
Imprvg Soc Stud Inst Elem	LAI	18	36	Below Average Demand
Impt Advan Pharm Sci	PHC	14	98	No Demand
In Vivo Studies 1	NMD	11	36	Below Average Demand
In Vivo Studies 2	NMD	11	27	Below Average Demand
In Vivo Studies 3	NMD	10	10	High Demand
In Vivo Studies	NMD	10	10	High Demand
In-House Counsel	LAW	14	32	Below Average Demand
In-House Counseling	LAW	11	41	No Demand
Income Tax Detrm & Planng	MGA	27	83	Below Average Demand
Ind Rdgs Phys Anthro	APY	7	26	No Demand
Ind Study & Research	APY	1	5	No Demand
Ind Study Postgraduate	ODS	0	2	No Demand
Ind Study-Adv Reading	VS	0	1	No Demand
Indent Treat Learn Disabi	LAI	6	21	No Demand
Independ Project Guidance	SSC	13	55	No Demand
Independ Study & Research	LIN	0	23	No Demand
Independ Study Art Hist	AHI	0	12	No Demand
Independ Study Graduate	BMA	0	1	No Demand
Independ Study Graduate	ORB	0	3	No Demand
Independ Study Graduate	PER	0	2	No Demand
Independ Study Graduate	RDN	0	3	No Demand
Independ Study Graduate	SIS	1	2	Below Average Demand
Independ Study Post Grad	PDO	0	1	No Demand
Independ Study Post Grad	SIS	1	2	Below Average Demand
Independ Study Postgrad	PER	0	2	No Demand
Independ Study Postgrad	RDN	0	2	No Demand
Independent Research	ECO	0	5	No Demand
Independent Studies PHC	PHC	6	30	No Demand
Independent Studies Phc	PHC	0	11	No Demand
Independent Studies	BCH	1	6	No Demand
Independent Study Grad	ODS	0	2	No Demand
Independent Study Grad	ORT	1	8	No Demand
Independent Study Grad	OSU	0	1	No Demand
Independent Study Grad	RPR	1	3	Below Average Demand
Independent Study Graduate	HSI	3	2	High Demand
Independent Study Studio	ART	1	6	No Demand
Independent Study	AAP	0	1	No Demand
Independent Study	AAS	0	9	No Demand
Independent Study	AED	0	50	No Demand
Independent Study	AHI	0	12	No Demand
Independent Study	AMS	1	11	No Demand
Independent Study	ANA	1	2	Below Average Demand
Independent Study	AP	0	50	No Demand
Independent Study	APS	6	6	High Demand
Independent Study	ARC	1	12	No Demand
Independent Study	AS	0	1	No Demand
Independent Study	ASE	1	1	High Demand
Independent Study	ATH	6	5	High Demand
Independent Study	BCH	2	25	No Demand
Independent Study	BCP	0	13	No Demand
Independent Study	BIO	0	2	No Demand
Independent Study	BPH	0	3	No Demand
Independent Study	CDS	1	9	No Demand
Independent Study	CE	0	3	No Demand
Independent Study	CEP	0	5	No Demand
Independent Study	CFC	10	23	Below Average Demand
Independent Study	CHE	1	1	High Demand
Independent Study	CHI	4	16	No Demand
Independent Study	CIE	0	13	No Demand
Independent Study	CL	0	10	No Demand
Independent Study	CLD	0	2	No Demand
Independent Study	COL	0	6	No Demand
Independent Study	COM	2	15	No Demand
Independent Study	CPM	16	32	Below Average Demand
Independent Study	CS	2	13	No Demand
Independent Study	CSE	0	10	No Demand
Independent Study	DMS	1	14	No Demand
Independent Study	EAS	3	6	Below Average Demand
Independent Study	ECE	1	9	No Demand
Independent Study	ECO	0	5	No Demand
Independent Study	EE	0	1	No Demand
Independent Study	EEH	0	2	No Demand
Independent Study	ELP	0	1	No Demand
Independent Study	END	0	14	No Demand
Independent Study	ENG	0	5	No Demand
Independent Study	ES	1	13	No Demand
Independent Study	FPR	9	4	High Demand
Independent Study	FR	0	23	No Demand
Independent Study	GEO	0	2	No Demand
Independent Study	GER	4	19	No Demand
Independent Study	GGS	0	1	No Demand
Independent Study	GLY	0	4	No Demand
Independent Study	GR	0	15	No Demand
Independent Study	HIS	0	5	No Demand
Independent Study	HMN	0	15	No Demand
Independent Study	HSI	0	2	No Demand
Independent Study	IE	1	6	No Demand
Independent Study	ITA	0	22	No Demand
Independent Study	JAP	8	16	Below Average Demand
Independent Study	JDS	6	11	Below Average Demand
Independent Study	LAI	1	21	No Demand
Independent Study	LAT	0	15	No Demand
Independent Study	LAW	1	19	No Demand
Independent Study	MAE	0	3	No Demand
Independent Study	MCH	0	3	No Demand
Independent Study	MFC	5	4	High Demand
Independent Study	MGA	0	5	No Demand
Independent Study	MGB	0	1	No Demand
Independent Study	MGE	1	10	No Demand
Independent Study	MGF	0	10	No Demand
Independent Study	MGI	1	4	No Demand
Independent Study	MGM	0	10	No Demand
Independent Study	MGQ	0	10	No Demand
Independent Study	MGS	10	2	High Demand
Independent Study	MGT	14	34	Below Average Demand
Independent Study	MIC	0	1	No Demand
Independent Study	MT	1	5	No Demand
Independent Study	MTH	0	14	No Demand
Independent Study	MUS	0	2	No Demand
Independent Study	NGC	0	1	No Demand
Independent Study	NMD	0	10	No Demand
Independent Study	NSG	0	1	No Demand
Independent Study	NTR	0	3	No Demand
Independent Study	NUR	0	1	No Demand
Independent Study	OAP	1	21	No Demand
Independent Study	ODS	2	3	Average Demand
Independent Study	ORB	0	4	No Demand
Independent Study	ORT	0	8	No Demand
Independent Study	OSU	0	1	No Demand
Independent Study	OT	2	1	High Demand
Independent Study	OTD	0	1	No Demand
Independent Study	OTE	0	1	No Demand
Independent Study	PD	0	5	No Demand
Independent Study	PDO	0	1	No Demand
Independent Study	PER	0	2	No Demand
Independent Study	PGY	1	10	No Demand
Independent Study	PHA	1	1	High Demand
Independent Study	PHY	0	3	No Demand
Independent Study	PMY	0	1	No Demand
Independent Study	POL	3	20	No Demand
Independent Study	PRS	16	30	Below Average Demand
Independent Study	PSC	0	3	No Demand
Independent Study	PSY	1	10	No Demand
Independent Study	PT	2	1	High Demand
Independent Study	RDN	0	4	No Demand
Independent Study	REC	0	1	No Demand
Independent Study	RPR	3	3	High Demand
Independent Study	RSC	0	6	No Demand
Independent Study	RSP	1	15	No Demand
Independent Study	RUS	5	15	Below Average Demand
Independent Study	SIS	1	2	Below Average Demand
Independent Study	SOC	0	3	No Demand
Independent Study	SPA	0	24	No Demand
Independent Study	SPM	0	2	No Demand
Independent Study	SSC	2	25	No Demand
Independent Study	STA	0	3	No Demand
Independent Study	SW	0	1	No Demand
Independent Study	TH	1	24	No Demand
Independent Study	THD	0	11	No Demand
Independent Study	UBE	11	19	Below Average Demand
Independent Study	UE	6	2	High Demand
Independent Study	ULC	3	8	Below Average Demand
Independent Study	URP	0	14	No Demand
Independent Study	WLI	4	9	Below Average Demand
Independent Study	WLP	1	16	No Demand
Independent Study	WS	1	3	Below Average Demand
Indexing and Surrogation	LIS	22	57	Below Average Demand
Indian Image On Film	AMS	23	57	Below Average Demand
Indian-Euro Encounters	HIS	16	36	Below Average Demand
Indians of New York State	APY	9	36	No Demand
Indians of South America	APY	30	54	Below Average Demand
Indigenous Art	AHI	6	45	No Demand
Indigenous Studies Topics	AMS	15	60	No Demand
Indigenous Women	APY	7	26	No Demand
Indirect Rest Preclin Lab	RDN	76	75	High Demand
Indirect Restorations II	RDN	81	75	High Demand
Indirect Restorations I	RDN	82	75	High Demand
Indirect Restorations Lab	RDN	85	75	High Demand
Indiv Clinical Instr	OAP	9	16	Below Average Demand
Indiv Guidance Project	CEP	2	7	No Demand
Indiv Guidance Project	ES	0	13	No Demand
Indiv Guidance Thesis	CEP	0	5	No Demand
Indiv Guidance Thesis	ES	0	12	No Demand
Indiv Guidnc Capstn Event	LAI	1	22	No Demand
Indiv Guidnc Dissertation	CEP	1	6	No Demand
Indiv Guidnc Dissertation	ELP	4	2	High Demand
Indiv Guidnc Dissertation	ES	0	11	No Demand
Indiv Guidnc Dissertation	LAI	2	21	No Demand
Indiv Guidnc Dissertation	OAP	8	19	Below Average Demand
Indiv Guidnc Project	ELP	0	1	No Demand
Indiv Guidnc Project	OAP	1	19	No Demand
Indiv Guidnc Thesis	ELP	0	1	No Demand
Indiv Guidnc Thesis	LAI	0	24	No Demand
Indiv Guidnc Thesis	OAP	1	1	High Demand
Indiv Rdngs Cult Anthro	APY	10	34	No Demand
Indiv Rdngs:Arch & GIS Sci	APY	7	33	No Demand
Indiv Readgs Archaeology	APY	2	8	No Demand
Indiv Readgs Cult Anthro	APY	1	3	Below Average Demand
Indiv Readgs Phys Anthro	APY	2	4	Below Average Demand
Indiv Readngs Phys Anthro	APY	1	24	No Demand
Individual & Society	SOC	40	59	Average Demand
Individual Clinical Instr	ELP	6	11	Below Average Demand
Individual Pnting Explora	ART	5	58	No Demand
Individual Problems (MS)	ECE	1	10	No Demand
Individual Problems (MS)	EE	1	18	No Demand
Individual Problems (PhD)	ECE	1	11	No Demand
Individual Problems	CE	0	2	No Demand
Individual Problems	CIE	0	16	No Demand
Individual Problems	EE	0	1	No Demand
Individual Problems	ENS	0	3	No Demand
Individual Problems	IE	0	10	No Demand
Individual Problems	MAE	0	4	No Demand
Individual Research	FR	0	22	No Demand
Individuals & World Pol	PSC	20	19	High Demand
Indl Control Systems	ECE	9	27	Below Average Demand
Indl Control Systems	EE	13	61	No Demand
Industral Organization	ECO	18	24	Average Demand
Industrial Internship	IE	12	31	Below Average Demand
Industrial Organization	ECO	12	53	No Demand
Industrial/Business Geog	GEO	39	61	Average Demand
Indvidual Problems (PhD)	EE	1	16	No Demand
Inelastic Stress Analy	MAE	3	32	No Demand
Inf Ind Study	INF	1	1	High Demand
Infant-Toddler Ed Progs	LAI	10	20	Below Average Demand
Info & Internet Economics	ECO	13	64	No Demand
Info Source in Humanities	LIS	24	39	Average Demand
Info Sources in Sciences	LIS	14	40	Below Average Demand
Info Sources in Socl Sci	LIS	10	40	No Demand
Info Syst Anal and Des	LIS	12	40	No Demand
Info Tech Hlthcre Edu Lab	NUR	3	72	No Demand
Info Tech Hlthcre Edu Lab	NUS	2	30	No Demand
Info and Capital Markets	MGF	5	10	Below Average Demand
Info and Health Care Envnt	NSG	60	151	Below Average Demand
Info and Health Care Envnt	NUR	28	174	No Demand
Info and Hlth Care Envnt	NUR	71	140	Below Average Demand
Info and Hlth Envnt	MHI	0	30	No Demand
Informatic Senior Capstone	INF	10	22	Below Average Demand
Informatics Research	INF	13	30	Below Average Demand
Informatics for Nurse Adm	NUR	4	4	High Demand
Informatics	PHM	85	167	Below Average Demand
Information Architecture	ICO	29	37	Above Average Demand
Information Architecture	INF	16	29	Below Average Demand
Information Assurance	MGS	23	65	Below Average Demand
Information Design	ICO	24	41	Below Average Demand
Information Design	INF	22	38	Below Average Demand
Information Organization	LIS	29	53	Below Average Demand
Information Privacy Law	LAW	0	40	No Demand
Information Retrieval	CSE	29	118	No Demand
Information Science/Svcs	ICO	38	35	High Demand
Information Science/Svcs	INF	17	47	Below Average Demand
Information Science/Svcs	LIS	24	97	No Demand
Information Structure	ECE	24	49	Below Average Demand
Information Systems Audit	MGA	18	75	No Demand
Information Systems	IE	22	135	No Demand
Information Technology Audit	MGA	32	54	Below Average Demand
Information Technology	NUR	6	22	No Demand
Information Technology	NUS	3	30	No Demand
Information Visualization	INF	16	30	Below Average Demand
Infrastrct Plng & Design	PD	13	65	No Demand
Infrastructure Planning	PD	10	57	No Demand
Injuries	LAW	9	20	Below Average Demand
Innocence & Justice Project	LAW	14	32	Below Average Demand
Innov in Pharmacy Practice	PHM	20	37	Below Average Demand
Innovators in Health Care	MGH	17	61	No Demand
Inorganic Chemistry II	CHE	17	29	Below Average Demand
Inorganic Chemistry I	CHE	56	95	Below Average Demand
Inorganic Chemistry	CHE	26	60	Below Average Demand
Inorganic Reaction Rates	CHE	5	40	No Demand
Inpatient Care Sp	PHM	6	4	High Demand
Inst Design & Leadership	OAP	11	38	No Demand
Inst Supervsn & Leadership	ELP	11	14	Above Average Demand
Installation: Urban Space	ART	4	8	Below Average Demand
Installation: Urban Space	DMS	3	8	Below Average Demand
Installation:Urban Space	ART	5	8	Average Demand
Installation	ART	6	10	Below Average Demand
Installation	DMS	2	18	No Demand
Institutional Advancement	ELP	6	22	No Demand
Institutional Investing	MGF	15	62	No Demand
Institutional Practice	PHM	15	16	High Demand
Instr Methods in Communic	COM	4	18	No Demand
Instr Practices Elem Sch	LAI	19	56	Below Average Demand
Instruc Strat All-Grade	LAI	0	23	No Demand
Instruct Stratg Sp Nd/Gft	LAI	8	21	Below Average Demand
Instructl Stratgs Inc Cls	LAI	12	30	Below Average Demand
Instructl Stratgs/Sec Sch	LAI	10	53	No Demand
Instrument Systems in ES	ES	6	37	No Demand
Instrument Tech Brass	LAI	3	3	High Demand
Instrument Tech Clarinet	MUS	17	41	Below Average Demand
Instrument Tech Percussion	LAI	3	14	No Demand
Instrument Tech Percussn	MUS	9	17	Below Average Demand
Instrument Tech Strings	LAI	0	6	No Demand
Instrument Tech Strings	MUS	11	50	No Demand
Instrument Tech Trumpet	LAI	1	1	High Demand
Instrument Tech Trumpet	MUS	11	32	Below Average Demand
Instrument Tech Violin	LAI	2	15	No Demand
Instrument Tech Violin	MUS	14	50	No Demand
Instrument Tech Woodwinds	LAI	3	15	No Demand
Instrument Tech Woodwinds	MUS	10	50	No Demand
Instrumental Analysis	CHE	12	31	Below Average Demand
Instrumental Analysis	MCH	6	11	Below Average Demand
Instrumental Analysis	MT	7	23	Below Average Demand
Instrumntl Muscnshp&Mtrls	LAI	11	34	Below Average Demand
Insurance Law	LAW	56	83	Average Demand
Int Digital Arts Productn	DMS	13	24	Below Average Demand
Int Mic Genome Annotation	MT	4	41	No Demand
Int Rev of Mus Hist	MUS	5	25	No Demand
Int'l & Compar Labor & Employ	LAW	13	52	No Demand
Int'l Business Practicum	MG	0	6	No Demand
Int'l Business Transaction	LAW	25	74	Below Average Demand
Int'l Commercial Arbitration	LAW	9	33	No Demand
Int'l Corporate Transactions	LAW	6	80	No Demand
Int'l Economic Law	LAW	11	20	Below Average Demand
Int'l Environmental Law	LAW	23	59	Below Average Demand
Int'l Issues Theatre Mgmt	AAP	7	30	No Demand
Int'l Legal Advocacy	LAW	26	55	Below Average Demand
Int'l Trade Law & Policy	LAW	11	18	Average Demand
Intaglio Concepts 1	ART	9	41	No Demand
Intaglio and Collagraph	ART	11	40	No Demand
Intaglio	ART	5	41	No Demand
Integer Programming	IE	0	35	No Demand
Integr Environment Mgmt	GEO	7	26	No Demand
Integr Environment Mgmt	LAW	1	38	No Demand
Integral Equations	MTH	8	43	No Demand
Integrated Japanese Intrm	JPN	12	22	Below Average Demand
Integrated Power Electroni	EE	0	40	No Demand
Integrated Sensor Systems	EE	0	40	No Demand
Integrative Neuroscience	BIO	11	45	No Demand
Integumentary PT	PT	27	31	Above Average Demand
Intel Hist of Europe	HIS	25	45	Below Average Demand
Intellectual Freedom	LIS	15	56	No Demand
Intellectual Prop Futures	LAW	5	27	No Demand
Intellectual Property	LAW	34	58	Below Average Demand
Intellectual in America	AMS	1	30	No Demand
Intellectual in America	HIS	12	28	Below Average Demand
Intelligent Control Syst	SYS	10	21	Below Average Demand
Inten 1st Year Hindi-Urdu	HIN	7	22	Below Average Demand
Intens Survey Eng Lit Rec	ENG	8	39	No Demand
Intensive 1st Yr Chinese	CHI	5	16	Below Average Demand
Intensive Elem Japanese	JPN	7	21	Below Average Demand
Intensive English Progr 1	ESL	1	3	Below Average Demand
Intensive English Program	ESL	12	23	Below Average Demand
Intensive Grad Latin I	CL	15	21	Average Demand
Intensive Interm Spanish	SPA	12	21	Below Average Demand
Intensive Korean	KOR	7	34	No Demand
Intensive Reading	LAW	16	37	Below Average Demand
Intensive Research Prog	LAW	1	18	No Demand
Intensive Research Proj	LAW	1	18	No Demand
Intensive Russian	RUS	5	61	No Demand
Intensive Survey Eng Lit	ENG	8	36	No Demand
Intensive Writing	LAW	15	18	Above Average Demand
Inter Financial Acctg II	MGA	36	77	Below Average Demand
Inter Financial Acctg I	MGA	41	80	Below Average Demand
Inter Financial Reporting	MGA	20	69	No Demand
Inter Grammar Review	SPA	26	30	Above Average Demand
Inter Group Justice & Law	LAW	12	66	No Demand
Interact. Computer Art 1	ART	16	24	Average Demand
Interact. Computer Art 2	ART	5	20	No Demand
Interactive Computer Art 2	ART	3	26	No Demand
Interactive Computer Art	ART	4	8	Below Average Demand
Interactive Fiction	DMS	6	27	No Demand
Interceptv Orthodontics 1	PDO	0	1	No Demand
Intercoll Athletics in HED	ELP	16	27	Below Average Demand
Intercultural Action	AMS	3	13	No Demand
Intercultural Communication	COM	38	66	Below Average Demand
Intercultural Communictn	COM	7	18	Below Average Demand
Interdis Funct Assess	NUR	7	7	High Demand
Interdis Honors Seminar	HON	24	30	Above Average Demand
Interdis Honors Seminar	UE	24	25	High Demand
Interdisciplin Senior Design	EAS	14	1	High Demand
Interdisciplinary Methods	CDN	2	35	No Demand
Interdisciplinary Seminar	BMS	21	30	Average Demand
Interface Design	DMS	3	21	No Demand
Interm Local Area Network	INF	0	12	No Demand
Interm Local Area Network	MFC	18	44	Below Average Demand
Intermed Algebra & Trig	ULC	31	36	Above Average Demand
Intermed Fre 1st Semester	FR	19	23	Above Average Demand
Intermed Fre 2nd Semester	FR	17	23	Average Demand
Intermed Ger 1st Semester	GER	17	23	Average Demand
Intermed Ger 2nd Semester	GER	16	24	Average Demand
Intermed Harm & Ctpt 1	MUS	10	18	Below Average Demand
Intermed Harm & Ctpt 2	MUS	8	19	Below Average Demand
Intermed ITA 1st Semester	ITA	14	25	Below Average Demand
Intermed ITA 2nd Semester	ITA	13	26	Below Average Demand
Intermed Organic Chem Lab	CHE	14	16	Above Average Demand
Intermed Organic Chem	CHE	23	59	Below Average Demand
Intermed Pharmacokinetics	PHC	15	34	Below Average Demand
Intermed Pol 1st Semester	POL	10	18	Below Average Demand
Intermed Pol 2nd Semester	POL	6	25	No Demand
Intermed Por 1st Semester	POR	5	13	Below Average Demand
Intermed Por 2nd Semester	POR	7	21	Below Average Demand
Intermed Rus 1st Semester	RUS	12	21	Below Average Demand
Intermed Rus 2nd Semester	RUS	11	19	Below Average Demand
Intermed Spa 1st Semester	SPA	20	28	Average Demand
Intermed Spa 2nd Semester	SPA	17	26	Average Demand
Intermed Spoken Arabic	ARA	5	2	High Demand
Intermed Stats for Soc Sc	PSC	8	19	Below Average Demand
Intermedia 1	ART	21	18	High Demand
Intermediary Metabolism	BCH	0	285	No Demand
Intermediate Algebra	ULC	29	35	Above Average Demand
Intermediate Badminton	ATH	17	77	No Demand
Intermediate Cell Biology	BIO	17	111	No Demand
Intermediate Conversation	FR	11	21	Below Average Demand
Intermediate Dynamics	MAE	72	124	Below Average Demand
Intermediate Hebrew 1	HEB	8	29	No Demand
Intermediate Hebrew 1	JDS	7	23	Below Average Demand
Intermediate Hebrew 1	RSP	0	24	No Demand
Intermediate Hebrew 2	HEB	5	28	No Demand
Intermediate Hebrew 2	JDS	2	21	No Demand
Intermediate Hebrew 2	RSP	1	26	No Demand
Intermediate Illus 1	ART	7	20	Below Average Demand
Intermediate Illus 2	ART	5	20	No Demand
Intermediate Mechanics 1	PHY	27	42	Average Demand
Intermediate Mechanics 2	PHY	14	41	Below Average Demand
Intermediate Mechanics II	PHA	9	12	Average Demand
Intermediate Mechanics I	PHA	14	27	Below Average Demand
Intermediate Optics	PHY	8	12	Average Demand
Intermediate Sculpture 1	ART	4	10	Below Average Demand
Intermediate Sculpture 2	ART	2	9	No Demand
Intermediate Swimming	ATH	17	90	No Demand
Intermediate Swimming	REC	2	90	No Demand
Intermediate Tennis	ATH	15	77	No Demand
Intermediate Video Wkshp	DMS	19	19	High Demand
Intermediate Volleyball	ATH	23	84	No Demand
Intermediate Volleyball	REC	5	77	No Demand
Intern Applied Econ	ECO	1	11	No Demand
Intern Counseling Psych	CEP	5	7	Average Demand
Internal Audit Practicum	MGA	2	4	Below Average Demand
Internal Auditing	MGA	24	68	Below Average Demand
Internalization	PSY	5	2	High Demand
Internat Financial Mgmt	MGF	40	64	Average Demand
Internat Organization	PSC	32	47	Average Demand
Internat Relations Probs	PSC	35	56	Average Demand
Internat Relations Theory	PSC	37	73	Below Average Demand
International Bus Cultures	GEO	66	161	Below Average Demand
International Bus. Cultures	GEO	9	12	Average Demand
International Dentist Program	CLD	19	12	High Demand
International Development	GEO	2	20	No Demand
International Development	SW	10	20	Below Average Demand
International Economics 1	ECO	6	25	No Demand
International Economics 2	ECO	5	29	No Demand
International Economics	ECO	18	50	Below Average Demand
International Environ Law	LAW	12	50	No Demand
International Finance	ECO	28	69	Below Average Demand
International Futures	PSC	30	49	Average Demand
International Health	GEO	5	250	No Demand
International Law	PSC	28	47	Below Average Demand
International Law	SSC	4	97	No Demand
International Legal Probs	PSC	0	44	No Demand
International Marketing	MGM	40	69	Below Average Demand
International Organizatn	PSC	7	19	Below Average Demand
International Politics	PSC	11	18	Average Demand
International Publishing	LIS	12	28	Below Average Demand
International Security	PSC	8	19	Below Average Demand
International Social Work	SW	8	28	No Demand
International Theory	PSC	10	20	Below Average Demand
International Trade & Fin	MGE	14	50	No Demand
International Trade Law	LAW	11	50	No Demand
International Trade	ECO	20	38	Below Average Demand
International Trade	GEO	47	103	Below Average Demand
International Transport	GEO	10	12	Above Average Demand
Internatnl Econ Relations	PSC	9	19	Below Average Demand
Internatnl Media Issues	PSC	6	20	No Demand
Internet for Informatics	INF	22	24	High Demand
Internl Syst Evolution	PSC	4	19	No Demand
Internship Dance Teaching	THD	1	39	No Demand
Internship Music Theatre	MTR	4	87	No Demand
Internship Program	SOC	3	5	Below Average Demand
Internship Supv & Admin	LAI	0	23	No Demand
Internship in Biotech	MT	3	1	High Demand
Internship in Biotechnology	MT	4	1	High Demand
Internship in Communication	COM	20	4	High Demand
Internship in Communicatn	COM	16	9	High Demand
Internship in Dance	THD	0	40	No Demand
Internship in Economics	ECO	0	5	No Demand
Internship in School Psy	CEP	11	14	Above Average Demand
Internship/Practicum	CE	1	1	High Demand
Internship/Practicum	FR	0	2	No Demand
Internship/Practicum	UBE	8	8	High Demand
Internship	APY	0	4	No Demand
Internship	ART	1	6	No Demand
Internship	CEP	7	13	Below Average Demand
Internship	CPM	16	10	High Demand
Internship	CS	3	11	No Demand
Internship	CSE	4	4	High Demand
Internship	ECE	17	20	Above Average Demand
Internship	EE	5	31	No Demand
Internship	ES	0	20	No Demand
Internship	ICO	0	1	No Demand
Internship	INF	0	2	No Demand
Internship	LIN	29	11	High Demand
Internship	MGA	2	12	No Demand
Internship	MGT	5	10	Below Average Demand
Internship	MTH	3	1	High Demand
Internship	OAP	6	18	Below Average Demand
Internship	PD	0	4	No Demand
Internship	PSC	0	6	No Demand
Internship	SSC	29	44	Average Demand
Internship	TH	1	5	No Demand
Internship	URP	0	14	No Demand
Interpersonal Comm.	COM	68	98	Average Demand
Interpersonal Communication	COM	6	17	Below Average Demand
Interpersonal Relations	PT	28	38	Average Demand
Interpretation	LAW	2	46	No Demand
Interpretatn Eur History	HIS	10	26	Below Average Demand
Interpretatn US History	HIS	16	20	Above Average Demand
Interpretive Phenomenology	NUR	3	26	No Demand
Interpretive Phenomenology	NUS	3	30	No Demand
Interprofessional Case Managem	PT	39	55	Average Demand
Interracial Relationships	CPM	5	21	No Demand
Intersect Des & Community	ART	12	14	Above Average Demand
Intersnhip/Practicum	SPA	0	15	No Demand
Interv Infan/Pres W/Disab	RSC	1	1	High Demand
Interv/Intimate Rltnshps	SW	13	24	Below Average Demand
Intervention 1	PSY	5	20	No Demand
Intervention 2	PSY	4	18	No Demand
Intervention 3	PSY	4	23	No Demand
Intervention 4	PSY	4	14	No Demand
Intervention V	PSY	1	17	No Demand
Interventions 1	SW	15	26	Below Average Demand
Interventions II	SW	17	23	Average Demand
Interventions W/Adults	SW	14	25	Below Average Demand
Interventions W/Families	SW	15	26	Below Average Demand
Interventions W/Groups	SW	11	30	Below Average Demand
Interventions and Play	SSC	40	45	Above Average Demand
Interventions w/ Organizations	SW	5	21	No Demand
Interviewing/Persnl Admin	MFC	12	32	Below Average Demand
Intervtions to Acad Skills	CEP	11	26	Below Average Demand
Intgratn of Bus Function	MGO	47	80	Below Average Demand
Intgrt aprch Heathcar Mgt	MGS	27	36	Average Demand
Intl Bus Practicum	MG	0	10	No Demand
Intl Business Environment	LAW	9	45	No Demand
Intl Business Environment	MGG	17	49	Below Average Demand
Intl Business Environment	MGT	30	129	No Demand
Intl Business Transactions	LAW	9	26	Below Average Demand
Intl Environmental Law	LAW	7	18	Below Average Demand
Intl Externship	LAW	4	9	Below Average Demand
Intl Fin Mgmt	MGF	28	67	Below Average Demand
Intl Human Rights Law	LAW	33	67	Below Average Demand
Intl Instute Legl Dpt Ext	LAW	5	4	High Demand
Intl Iss in Arts Mgmt	AAP	5	1	High Demand
Intl Law Advanced	LAW	4	26	No Demand
Intl Law Colloq	LAW	5	18	No Demand
Intl Leg Rsh Scre & Strat	LAW	4	18	No Demand
Intl Lgl Research	LAW	8	18	Below Average Demand
Intl Mktg	MGM	18	59	Below Average Demand
Intl Political Economy	PSC	45	90	Below Average Demand
Intl Strategic Management	MGO	10	43	No Demand
Intl Trade & Finance	LAW	23	60	Below Average Demand
Intl Womens Hum Rts	LAW	9	25	Below Average Demand
Intnatl Mgt Practicum	MGG	12	51	No Demand
Intnl Orgs Gender & Devel	WS	10	20	Below Average Demand
Into to Political Behavior	PSC	54	103	Below Average Demand
Intr Biomed Optics&Ultrasound	BE	0	97	No Demand
Intr Contemp Theor Metapho	LIN	19	34	Below Average Demand
Intr Periodontics & Prevention	PER	60	200	No Demand
Intr Professional Tax Research	MGA	29	64	Below Average Demand
Intr to CS Administration	CS	30	96	Below Average Demand
Intr to CS Administration	CSE	36	80	Below Average Demand
Intr to Nrsng Informatics	NUR	6	4	High Demand
Intrcltrl Intrctn/Classrm	LAI	16	25	Average Demand
Intrnationl Media Issues	COM	14	19	Average Demand
Intrnatl Politcl Frontier	PSC	6	19	Below Average Demand
Intro Adult Health	NUR	53	84	Average Demand
Intro Advanced Pro Topics	PHM	9	37	No Demand
Intro Aerosol Science	CE	12	58	No Demand
Intro African Amer Mus	AAS	11	57	No Demand
Intro African Amer Mus	CPM	1	38	No Demand
Intro African Amer Stds	AAS	30	56	Below Average Demand
Intro African Amer Stds	AMS	1	43	No Demand
Intro African Amer Stds	CPM	3	49	No Demand
Intro American Politics	PSC	132	165	Above Average Demand
